2016-10-14-16-55-19003	3.8	1.9	152.0	27.0	14.9	-175.8	50.6	91.4	64.5	23.6	57.2	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-19054	3.8	1.9	152.0	27.0	14.9	-175.8	50.6	91.4	64.5	23.6	57.2	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-19106	3.8	1.9	152.0	27.0	14.9	-175.8	50.6	91.4	64.5	23.6	57.2	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-19158	3.8	1.9	152.0	27.0	14.9	-175.8	50.6	91.4	64.5	23.6	57.2	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-19210	3.8	1.9	152.0	27.0	14.9	-175.8	50.6	91.4	64.5	23.6	57.2	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-19261	3.8	1.9	152.0	27.0	14.9	-175.8	50.6	91.4	64.5	23.6	57.2	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-19313	3.8	1.9	152.0	26.9	14.9	-175.8	46.9	89.0	62.9	23.8	57.6	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-19364	3.8	1.9	152.0	26.9	14.9	-175.8	46.9	89.0	62.9	23.8	57.6	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-19416	3.8	1.9	152.0	26.9	14.9	-175.8	46.9	89.0	62.9	23.8	57.6	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-19466	3.8	1.9	152.0	26.9	14.9	-175.8	46.9	89.0	62.9	23.8	57.6	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-19518	3.8	1.9	152.0	26.9	14.9	-175.8	46.9	89.0	62.9	23.8	57.6	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-19570	3.8	1.9	152.0	26.9	14.9	-175.8	46.9	89.0	62.9	23.8	57.6	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-19622	3.8	1.9	152.0	26.9	14.9	-175.8	46.9	89.0	62.9	23.8	57.6	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-19674	3.8	1.9	152.0	26.9	14.9	-175.8	46.9	89.0	62.9	23.8	57.6	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-19725	0.4	1.6	151.9	22.1	14.2	-178.1	38.9	65.8	76.9	37.9	54.3	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-19776	0.4	1.6	151.9	22.1	14.2	-178.1	38.9	65.8	76.9	37.9	54.3	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-19827	0.4	1.6	151.9	22.1	14.2	-178.1	38.9	65.8	76.9	37.9	54.3	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-19879	0.4	1.6	151.9	22.1	14.2	-178.1	38.9	65.8	76.9	37.9	54.3	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-19930	0.4	1.6	151.9	22.1	14.2	-178.1	38.9	65.8	76.9	37.9	54.3	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-19982	0.4	1.6	151.9	22.1	14.2	-178.1	38.9	65.8	76.9	37.9	54.3	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-20033	0.4	1.6	151.9	22.1	14.2	-178.1	38.9	65.8	76.9	37.9	54.3	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-20085	0.4	1.6	151.9	22.1	14.2	-178.1	38.9	65.8	76.9	37.9	54.3	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-20136	0.4	1.6	151.9	22.1	14.2	-178.1	38.9	65.8	76.9	37.9	54.3	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-20188	0.5	1.3	151.7	19.5	13.5	-178.4	37.6	84.1	100.0	53.9	53.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-20239	0.5	1.3	151.7	19.5	13.5	-178.4	37.6	84.1	100.0	53.9	53.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-20290	0.5	1.3	151.7	19.5	13.5	-178.4	37.6	84.1	100.0	53.9	53.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-20341	0.5	1.3	151.7	19.5	13.5	-178.4	37.6	84.1	100.0	53.9	53.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-20393	0.5	1.3	151.7	19.5	13.5	-178.4	37.6	84.1	100.0	53.9	53.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-20444	0.5	1.3	151.7	19.5	13.5	-178.4	37.6	84.1	100.0	53.9	53.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-20496	0.5	1.3	151.7	19.5	13.5	-178.4	37.6	84.1	100.0	53.9	53.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-20547	0.5	1.3	151.7	19.5	13.5	-178.4	37.6	84.1	100.0	53.9	53.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-20598	2.5	1.4	151.7	17.6	13.5	-178.7	50.4	98.7	100.0	69.7	55.8	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-20650	2.5	1.4	151.7	17.6	13.5	-178.7	50.4	98.7	100.0	69.7	55.8	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-20702	2.5	1.4	151.7	17.6	13.5	-178.7	50.4	98.7	100.0	69.7	55.8	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-20753	2.5	1.4	151.7	17.6	13.5	-178.7	50.4	98.7	100.0	69.7	55.8	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-20805	2.5	1.4	151.7	17.6	13.5	-178.7	50.4	98.7	100.0	69.7	55.8	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-20856	2.5	1.4	151.7	17.6	13.5	-178.7	50.4	98.7	100.0	69.7	55.8	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-20908	2.5	1.4	151.7	17.6	13.5	-178.7	50.4	98.7	100.0	69.7	55.8	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-20959	2.5	1.4	151.7	17.6	13.5	-178.7	50.4	98.7	100.0	69.7	55.8	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-21011	0.1	1.3	151.7	20.8	14.2	-178.2	29.6	62.8	63.3	32.5	51.6	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-21062	-0.1	1.1	151.7	21.4	14.7	-178.5	30.1	75.2	98.7	41.2	52.2	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-21113	-0.1	1.1	151.7	21.4	14.7	-178.5	30.1	75.2	98.7	41.2	52.2	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-21165	-0.1	1.1	151.7	21.4	14.7	-178.5	30.1	75.2	98.7	41.2	52.2	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-21216	-0.1	1.1	151.7	21.4	14.7	-178.5	30.1	75.2	98.7	41.2	52.2	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-21268	-0.1	1.1	151.7	21.4	14.7	-178.5	30.1	75.2	98.7	41.2	52.2	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-21319	-0.1	1.1	151.7	21.4	14.7	-178.5	30.1	75.2	98.7	41.2	52.2	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-21371	-0.1	1.1	151.7	21.4	14.7	-178.5	30.1	75.2	98.7	41.2	52.2	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-21422	-0.1	1.1	151.7	21.4	14.7	-178.5	30.1	75.2	98.7	41.2	52.2	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-21473	1.5	1.3	151.5	18.2	14.0	-178.0	39.9	94.3	100.0	65.1	53.7	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-21525	1.5	1.3	151.5	18.2	14.0	-178.0	39.9	94.3	100.0	65.1	53.7	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-21576	1.5	1.3	151.5	18.2	14.0	-178.0	39.9	94.3	100.0	65.1	53.7	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-21628	1.5	1.3	151.5	18.2	14.0	-178.0	39.9	94.3	100.0	65.1	53.7	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-21679	1.5	1.3	151.5	18.2	14.0	-178.0	39.9	94.3	100.0	65.1	53.7	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-21730	1.5	1.3	151.5	18.2	14.0	-178.0	39.9	94.3	100.0	65.1	53.7	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-21781	1.5	1.3	151.5	18.2	14.0	-178.0	39.9	94.3	100.0	65.1	53.7	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-21832	1.5	1.3	151.5	18.2	14.0	-178.0	39.9	94.3	100.0	65.1	53.7	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-21883	1.3	0.9	151.5	18.1	14.6	-178.5	43.1	98.2	100.0	59.6	53.4	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-21935	1.3	0.9	151.5	18.1	14.6	-178.5	43.1	98.2	100.0	59.6	53.4	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-21986	1.3	0.9	151.5	18.1	14.6	-178.5	43.1	98.2	100.0	59.6	53.4	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-22037	1.3	0.9	151.5	18.1	14.6	-178.5	43.1	98.2	100.0	59.6	53.4	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-22089	1.3	0.9	151.5	18.1	14.6	-178.5	43.1	98.2	100.0	59.6	53.4	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-22140	1.3	0.9	151.5	18.1	14.6	-178.5	43.1	98.2	100.0	59.6	53.4	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-22191	1.3	0.9	151.5	18.1	14.6	-178.5	43.1	98.2	100.0	59.6	53.4	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-22242	1.3	0.9	151.5	18.1	14.6	-178.5	43.1	98.2	100.0	59.6	53.4	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-22294	1.3	0.9	151.5	18.1	14.6	-178.5	43.1	98.2	100.0	59.6	53.4	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-22346	1.0	1.6	151.5	22.2	13.2	-177.2	30.0	59.3	59.2	36.9	47.4	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-22398	1.0	1.6	151.5	22.2	13.2	-177.2	30.0	59.3	59.2	36.9	47.4	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-22450	1.0	1.6	151.5	22.2	13.2	-177.2	30.0	59.3	59.2	36.9	47.4	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-22501	1.0	1.6	151.5	22.2	13.2	-177.2	30.0	59.3	59.2	36.9	47.4	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-22553	1.0	1.6	151.5	22.2	13.2	-177.2	30.0	59.3	59.2	36.9	47.4	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-22605	1.0	1.6	151.5	22.2	13.2	-177.2	30.0	59.3	59.2	36.9	47.4	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-22657	1.0	1.6	151.5	22.2	13.2	-177.2	30.0	59.3	59.2	36.9	47.4	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-22709	1.0	1.6	151.5	22.2	13.2	-177.2	30.0	59.3	59.2	36.9	47.4	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-22760	1.9	2.1	151.4	20.7	13.0	-179.0	67.4	77.6	71.1	100.0	45.2	99.8	99.9	99.9	99.9	99.8
2016-10-14-16-55-22811	1.9	2.1	151.4	20.7	13.0	-179.0	67.4	77.6	71.1	100.0	45.2	99.8	99.9	99.9	99.9	99.8
2016-10-14-16-55-22862	1.9	2.1	151.4	20.7	13.0	-179.0	67.4	77.6	71.1	100.0	45.2	99.8	99.9	99.9	99.9	99.8
2016-10-14-16-55-22914	1.9	2.1	151.4	20.7	13.0	-179.0	67.4	77.6	71.1	100.0	45.2	99.8	99.9	99.9	99.9	99.8
2016-10-14-16-55-22965	1.9	2.1	151.4	20.7	13.0	-179.0	67.4	77.6	71.1	100.0	45.2	99.8	99.9	99.9	99.9	99.8
2016-10-14-16-55-23016	1.9	2.1	151.4	20.7	13.0	-179.0	67.4	77.6	71.1	100.0	45.2	99.8	99.9	99.9	99.9	99.8
2016-10-14-16-55-23067	1.9	2.1	151.4	20.7	13.0	-179.0	67.4	77.6	71.1	100.0	45.2	99.8	99.9	99.9	99.9	99.8
2016-10-14-16-55-23119	1.9	2.1	151.4	20.7	13.0	-179.0	67.4	77.6	71.1	100.0	45.2	99.8	99.9	99.9	99.9	99.8
2016-10-14-16-55-23171	2.5	1.5	151.4	24.2	12.6	-177.4	43.4	56.7	57.4	64.1	43.3	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-23223	2.5	1.5	151.4	24.2	12.6	-177.4	43.4	56.7	57.4	64.1	43.3	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-23275	2.5	1.5	151.4	24.2	12.6	-177.4	43.4	56.7	57.4	64.1	43.3	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-23327	2.5	1.5	151.4	24.2	12.6	-177.4	43.4	56.7	57.4	64.1	43.3	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-23379	2.5	1.5	151.4	24.2	12.6	-177.4	43.4	56.7	57.4	64.1	43.3	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-23431	2.5	1.5	151.4	24.2	12.6	-177.4	43.4	56.7	57.4	64.1	43.3	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-23483	2.5	1.5	151.4	24.2	12.6	-177.4	43.4	56.7	57.4	64.1	43.3	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-23534	2.5	1.5	151.4	24.2	12.6	-177.4	43.4	56.7	57.4	64.1	43.3	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-23585	2.5	1.5	151.4	24.2	12.6	-177.4	43.4	56.7	57.4	64.1	43.3	99.8	99.9	99.9	99.9	99.9
2016-10-14-16-55-23637	1.9	1.9	151.2	22.0	12.3	-178.8	80.9	86.3	82.6	100.0	44.3	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-23689	1.9	1.9	151.2	22.0	12.3	-178.8	80.9	86.3	82.6	100.0	44.3	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-23741	1.9	1.9	151.2	22.0	12.3	-178.8	80.9	86.3	82.6	100.0	44.3	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-23792	1.9	1.9	151.2	22.0	12.3	-178.8	80.9	86.3	82.6	100.0	44.3	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-23844	1.9	1.9	151.2	22.0	12.3	-178.8	80.9	86.3	82.6	100.0	44.3	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-23895	1.9	1.9	151.2	22.0	12.3	-178.8	80.9	86.3	82.6	100.0	44.3	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-23947	1.9	1.9	151.2	22.0	12.3	-178.8	80.9	86.3	82.6	100.0	44.3	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-23998	1.9	1.9	151.2	22.0	12.3	-178.8	80.9	86.3	82.6	100.0	44.3	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-24049	2.1	1.8	151.1	23.3	13.8	-177.7	48.0	60.7	57.7	70.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-24101	2.1	1.8	151.1	23.3	13.8	-177.7	48.0	60.7	57.7	70.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-24153	2.1	1.8	151.1	23.3	13.8	-177.7	48.0	60.7	57.7	70.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-24205	2.1	1.8	151.1	23.3	13.8	-177.7	48.0	60.7	57.7	70.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-24256	2.1	1.8	151.1	23.3	13.8	-177.7	48.0	60.7	57.7	70.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-24308	2.1	1.8	151.1	23.3	13.8	-177.7	48.0	60.7	57.7	70.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-24359	2.1	1.8	151.1	23.3	13.8	-177.7	48.0	60.7	57.7	70.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-24411	2.1	1.8	151.1	23.3	13.8	-177.7	48.0	60.7	57.7	70.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-24462	1.9	1.7	151.1	23.4	13.7	-177.6	47.7	60.1	56.8	69.0	43.3	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-24513	1.9	1.7	151.1	23.4	13.7	-177.6	47.7	60.1	56.8	69.0	43.3	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-24565	1.9	1.7	151.1	23.4	13.7	-177.6	47.7	60.1	56.8	69.0	43.3	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-24616	1.9	1.7	151.1	23.4	13.7	-177.6	47.7	60.1	56.8	69.0	43.3	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-24668	1.9	1.7	151.1	23.4	13.7	-177.6	47.7	60.1	56.8	69.0	43.3	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-24720	1.9	1.7	151.1	23.4	13.7	-177.6	47.7	60.1	56.8	69.0	43.3	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-24772	1.9	1.7	151.1	23.4	13.7	-177.6	47.7	60.1	56.8	69.0	43.3	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-24823	1.9	1.7	151.1	23.4	13.7	-177.6	47.7	60.1	56.8	69.0	43.3	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-24874	1.9	1.7	151.1	23.4	13.7	-177.6	47.7	60.1	56.8	69.0	43.3	99.9	99.9	99.9	99.9	99.9
2016-10-14-16-55-24926	2.4	1.5	150.8	24.0	12.0	-175.4	26.1	52.7	49.6	33.1	44.7	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-24977	2.4	1.5	150.8	24.0	12.0	-175.4	26.1	52.7	49.6	33.1	44.7	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-25028	2.4	1.5	150.8	24.0	12.0	-175.4	26.1	52.7	49.6	33.1	44.7	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-25080	2.4	1.5	150.8	24.0	12.0	-175.4	26.1	52.7	49.6	33.1	44.7	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-25131	2.4	1.5	150.8	24.0	12.0	-175.4	26.1	52.7	49.6	33.1	44.7	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-25183	2.4	1.5	150.8	24.0	12.0	-175.4	26.1	52.7	49.6	33.1	44.7	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-25235	2.4	1.5	150.8	24.0	12.0	-175.4	26.1	52.7	49.6	33.1	44.7	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-25287	2.4	1.5	150.8	24.0	12.0	-175.4	26.1	52.7	49.6	33.1	44.7	99.9	99.9	99.9	99.9	99.8
2016-10-14-16-55-25339	2.2	1.6	150.6	22.1	11.5	-176.9	90.5	89.6	46.0	100.0	45.1	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-25391	2.2	1.6	150.6	22.1	11.5	-176.9	90.5	89.6	46.0	100.0	45.1	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-25443	2.2	1.6	150.6	22.1	11.5	-176.9	90.5	89.6	46.0	100.0	45.1	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-25494	2.2	1.6	150.6	22.1	11.5	-176.9	90.5	89.6	46.0	100.0	45.1	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-25545	2.2	1.6	150.6	22.1	11.5	-176.9	90.5	89.6	46.0	100.0	45.1	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-25597	2.2	1.6	150.6	22.1	11.5	-176.9	90.5	89.6	46.0	100.0	45.1	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-25648	2.2	1.6	150.6	22.1	11.5	-176.9	90.5	89.6	46.0	100.0	45.1	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-25699	2.2	1.6	150.6	22.1	11.5	-176.9	90.5	89.6	46.0	100.0	45.1	99.9	99.9	99.9	99.8	99.9
2016-10-14-16-55-25750	3.2	1.7	150.3	22.3	10.4	-177.9	98.8	96.9	44.6	100.0	44.2	100.0	99.9	99.9	99.9	99.9
2016-10-14-16-55-25801	3.2	1.7	150.3	22.3	10.4	-177.9	98.8	96.9	44.6	100.0	44.2	100.0	99.9	99.9	99.9	99.9
2016-10-14-16-55-25853	3.2	1.7	150.3	22.3	10.4	-177.9	98.8	96.9	44.6	100.0	44.2	100.0	99.9	99.9	99.9	99.9
2016-10-14-16-55-25905	3.2	1.7	150.3	22.3	10.4	-177.9	98.8	96.9	44.6	100.0	44.2	100.0	99.9	99.9	99.9	99.9
2016-10-14-16-55-25956	3.2	1.7	150.3	22.3	10.4	-177.9	98.8	96.9	44.6	100.0	44.2	100.0	99.9	99.9	99.9	99.9
2016-10-14-16-55-26008	3.2	1.7	150.3	22.3	10.4	-177.9	98.8	96.9	44.6	100.0	44.2	100.0	99.9	99.9	99.9	99.9
2016-10-14-16-55-26059	3.2	1.7	150.3	22.3	10.4	-177.9	98.8	96.9	44.6	100.0	44.2	100.0	99.9	99.9	99.9	99.9
2016-10-14-16-55-26110	3.2	1.7	150.3	22.3	10.4	-177.9	98.8	96.9	44.6	100.0	44.2	100.0	99.9	99.9	99.9	99.9
2016-10-14-16-55-26162	3.2	1.7	150.3	22.3	10.4	-177.9	98.8	96.9	44.6	100.0	44.2	100.0	99.9	99.9	99.9	99.9
2016-10-14-16-55-26214	2.4	2.0	150.2	22.3	10.0	-177.9	99.0	96.7	53.6	100.0	44.2	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-26265	2.4	2.0	150.2	22.3	10.0	-177.9	99.0	96.7	53.6	100.0	44.2	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-26316	2.4	2.0	150.2	22.3	10.0	-177.9	99.0	96.7	53.6	100.0	44.2	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-26368	2.4	2.0	150.2	22.3	10.0	-177.9	99.0	96.7	53.6	100.0	44.2	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-26419	2.4	2.0	150.2	22.3	10.0	-177.9	99.0	96.7	53.6	100.0	44.2	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-26470	2.4	2.0	150.2	22.3	10.0	-177.9	99.0	96.7	53.6	100.0	44.2	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-26522	2.4	2.0	150.2	22.3	10.0	-177.9	99.0	96.7	53.6	100.0	44.2	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-26574	2.4	2.0	150.2	22.3	10.0	-177.9	99.0	96.7	53.6	100.0	44.2	100.0	99.9	99.9	99.8	99.9
2016-10-14-16-55-26626	2.5	2.2	150.1	22.3	10.2	-177.9	98.2	97.5	54.4	100.0	42.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-26678	2.5	2.2	150.1	22.3	10.2	-177.9	98.2	97.5	54.4	100.0	42.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-26730	2.5	2.2	150.1	22.3	10.2	-177.9	98.2	97.5	54.4	100.0	42.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-26781	2.5	2.2	150.1	22.3	10.2	-177.9	98.2	97.5	54.4	100.0	42.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-26832	2.5	2.2	150.1	22.3	10.2	-177.9	98.2	97.5	54.4	100.0	42.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-26884	2.5	2.2	150.1	22.3	10.2	-177.9	98.2	97.5	54.4	100.0	42.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-26936	2.5	2.2	150.1	22.3	10.2	-177.9	98.2	97.5	54.4	100.0	42.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-26987	2.5	2.2	150.1	22.3	10.2	-177.9	98.2	97.5	54.4	100.0	42.9	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-27038	2.7	2.3	150.1	22.4	10.1	-178.0	97.8	97.3	59.8	100.0	43.5	99.8	99.9	99.9	99.8	99.9
2016-10-14-16-55-27089	2.6	2.3	150.0	22.4	10.0	-178.0	98.0	97.6	60.6	100.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-27141	2.6	2.3	150.0	22.4	10.0	-178.0	98.0	97.6	60.6	100.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-27192	2.6	2.3	150.0	22.4	10.0	-178.0	98.0	97.6	60.6	100.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-27244	2.6	2.3	150.0	22.4	10.0	-178.0	98.0	97.6	60.6	100.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-27295	2.6	2.3	150.0	22.4	10.0	-178.0	98.0	97.6	60.6	100.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-27346	2.6	2.3	150.0	22.4	10.0	-178.0	98.0	97.6	60.6	100.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-27397	2.6	2.3	150.0	22.4	10.0	-178.0	98.0	97.6	60.6	100.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-27448	2.6	2.3	150.0	22.4	10.0	-178.0	98.0	97.6	60.6	100.0	43.4	100.0	99.9	99.8	99.9	99.9
2016-10-14-16-55-27499	2.4	2.2	149.9	22.6	10.1	-178.0	97.6	97.3	60.7	100.0	42.9	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-27550	2.4	2.2	149.9	22.6	10.1	-178.0	97.6	97.3	60.7	100.0	42.9	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-27601	2.4	2.2	149.9	22.6	10.1	-178.0	97.6	97.3	60.7	100.0	42.9	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-27652	2.4	2.2	149.9	22.6	10.1	-178.0	97.6	97.3	60.7	100.0	42.9	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-27704	2.4	2.2	149.9	22.6	10.1	-178.0	97.6	97.3	60.7	100.0	42.9	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-27755	2.4	2.2	149.9	22.6	10.1	-178.0	97.6	97.3	60.7	100.0	42.9	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-27807	2.4	2.2	149.9	22.6	10.1	-178.0	97.6	97.3	60.7	100.0	42.9	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-27858	2.4	2.2	149.9	22.6	10.1	-178.0	97.6	97.3	60.7	100.0	42.9	100.0	99.8	99.9	99.9	99.8
2016-10-14-16-55-27909	2.9	1.9	150.0	23.3	11.0	-176.9	20.6	35.0	30.7	36.8	41.3	99.8	99.9	99.9	99.9	99.8
2016-10-14-16-55-27960	2.9	1.9	150.0	23.3	11.0	-176.9	20.6	35.0	30.7	36.8	41.3	99.8	99.9	99.9	99.9	99.8
2016-10-14-16-55-28011	2.9	1.9	150.0	23.3	11.0	-176.9	20.6	35.0	30.7	36.8	41.3	99.8	99.9	99.9	99.9	99.8
2016-10-14-16-55-28063	2.9	1.9	150.0	23.3	11.0	-176.9	20.6	35.0	30.7	36.8	41.3	99.8	99.9	99.9	99.9	99.8
